parcel_id,quality_tier,anomaly_flags,anomaly_count
21011003,clean,,0
21011004,clean,,0
21011006,clean,,0
21017001,clean,,0
21017018,clean,,0
21017017,clean,,0
21017016,clean,,0
21017015,clean,,0
21017014,clean,,0
21017012,clean,,0
21017002,clean,,0
21017003,clean,,0
21017019,clean,,0
21017005,clean,,0
21017006,clean,,0
21017007,clean,,0
21017008,clean,,0
21017009,clean,,0
21017010,clean,,0
21027017,clean,,0
21027016,clean,,0
21027014,clean,,0
21027012,clean,,0
21027001,clean,,0
21027002,clean,,0
21027003,clean,,0
21027004,clean,,0
21027005,clean,,0
21027007,clean,,0
21027008,clean,,0
21027009,clean,,0
21026016,clean,,0
21026015,flag-for-review,statistical_outlier:available_gfa_sf_z=-2.8_low_value=455|statistical_outlier:est_value_high_z=-3.6_low_value=48283,2
21026014,flag-for-review,statistical_outlier:available_gfa_sf_z=-3.4_low_value=-286,1
21026013,clean,,0
21026012,clean,,0
21026011,clean,,0
21026010,clean,,0
21026001,clean,,0
21026004,clean,,0
21026005,clean,,0
21026006,clean,,0
21026007,clean,,0
21026008,clean,,0
21026009,clean,,0
21025014,clean,,0
21025013,clean,,0
21025011,clean,,0
21025010,clean,,0
21025009,clean,,0
21025007,clean,,0
21025002,clean,,0
21025016,clean,,0
21025017,clean,,0
21025018,clean,,0
21025004,clean,,0
21024011,clean,,0
21024009,clean,,0
21024013,clean,,0
21024004,clean,,0
21024005,clean,,0
21019016,clean,,0
21019004,clean,,0
21019006,clean,,0
21019007,clean,,0
21019013,clean,,0
21019008,clean,,0
21019010,clean,,0
21019011,clean,,0
21019012,clean,,0
21019002,clean,,0
21019009,clean,,0
21010006,clean,,0
21010017,flag-for-review,statistical_outlier:available_gfa_sf_z=-3.7_low_value=-645,1
21010018,clean,,0
21010013,clean,,0
21025005,flag-for-review,statistical_outlier:est_value_high_z=-3.1_low_value=96146,1
21029014,clean,,0
21029013,clean,,0
21029012,clean,,0
21029008,clean,,0
21029001,flag-for-review,statistical_outlier:available_gfa_sf_z=-3.5_low_value=-339,1
21029003,clean,,0
21029004,clean,,0
21029005,clean,,0
21016013,clean,,0
