parcel_id,street_address,neighborhood,zoning_district,is_split_zoned,lot_area_sf,lot_width_ft,is_conforming,year_built,property_type,current_gfa_sf,current_stories,land_value,improvement_value,max_footprint_sf,max_gfa_sf,max_height_ft,available_gfa_sf,gfa_utilization_pct,development_status,gfa_source,est_value_low,est_value_high,valuation_confidence,neighborhood_imp_rate_median,neighborhood_imp_rate_low,neighborhood_imp_rate_high,neighborhood_imp_rate_sample,spot_check_result,spot_check_notes,spot_check_date
23016010,"3528 6Th St S, Arlington VA 22204",Alcova Heights,R-6,False,8246.0,50.6,False,1937.0,511-Single Family Detached,1328.0,,662100.0,203000.0,2473.7999999999997,6184.499999999999,35,4856.499999999999,21.473037432290408,underdeveloped,estimated_from_improvement_value,285959.8605384429,971299.9999999998,high,152.83,136.62,169.03,12,,,
23015016,"3803 6Th St S, Arlington VA 22204",Alcova Heights,R-6,True,10942.0,49.6,False,1939.0,511-Single Family Detached,4709.0,,710600.0,719700.0,2520.0,6300.0,35,1591.0,74.74603174603175,underdeveloped,estimated_from_improvement_value,98700.08412698415,318200.0,high,152.83,136.62,169.03,12,,,
23015015,"3807 6Th St S, Arlington VA 22204",Alcova Heights,R-6,True,10942.0,49.6,False,1941.0,511-Single Family Detached,1827.0,,710600.0,279200.0,2520.0,6300.0,35,4473.0,28.999999999999996,underdeveloped,estimated_from_improvement_value,277489.30000000005,894600.0,high,152.83,136.62,169.03,12,,,
23015014,"3811 6Th St S, Arlington VA 22204",Alcova Heights,R-6,True,10942.0,49.8,False,1941.0,511-Single Family Detached,1269.0,,710600.0,193900.0,2520.0,6300.0,35,5031.0,20.142857142857142,underdeveloped,estimated_from_improvement_value,312105.67142857146,1006200.0,high,152.83,136.62,169.03,12,,,
23016004,"3511 7Th St S, Arlington VA 22204",Alcova Heights,R-6,False,8246.0,49.4,False,1949.0,511-Single Family Detached,1596.0,,662100.0,243900.0,2473.7999999999997,6184.499999999999,35,4588.499999999999,25.80645161290323,underdeveloped,estimated_from_improvement_value,270179.51612903224,917699.9999999998,high,152.83,136.62,169.03,12,,,
23015013,"3815 6Th St S, Arlington VA 22204",Alcova Heights,R-6,True,10942.0,49.8,False,1952.0,511-Single Family Detached,1504.0,,710600.0,229900.0,2520.0,6300.0,35,4796.0,23.873015873015873,underdeveloped,estimated_from_improvement_value,297527.0920634921,959200.0,high,152.83,136.62,169.03,12,,,
23015012,"3819 6Th St S, Arlington VA 22204",Alcova Heights,R-6,True,10927.5,50.1,False,1955.0,511-Single Family Detached,1006.0,,710600.0,153800.0,2520.0,6300.0,35,5294.0,15.968253968253968,underdeveloped,estimated_from_improvement_value,328421.27301587304,1058800.0,high,152.83,136.62,169.03,12,,,
23016006,"3519 7Th St S, Arlington VA 22204",Alcova Heights,R-6,False,8246.0,49.2,False,1924.0,511-Single Family Detached,1731.0,,662100.0,264600.0,2473.7999999999997,6184.499999999999,35,4453.499999999999,27.98932815910745,underdeveloped,estimated_from_improvement_value,262230.46204220224,890699.9999999998,high,152.83,136.62,169.03,12,,,
23016024,"3527 7Th St S, Arlington VA 22204",Alcova Heights,R-6,False,6597.0,39.6,False,1982.0,511-Single Family Detached,1682.0,,632400.0,257000.0,1979.1,4947.75,35,3265.75,33.99525036632813,underdeveloped,estimated_from_improvement_value,229577.72017583752,653150.0,high,152.83,136.62,169.03,12,,,
23016007,"3523 7Th St S, Arlington VA 22204",Alcova Heights,R-6,False,9895.0,59.4,False,1920.0,511-Single Family Detached,1344.0,,691700.0,205400.0,2520.0,6300.0,35,4956.0,21.333333333333336,underdeveloped,estimated_from_improvement_value,299275.5333333334,991200.0,high,152.83,136.62,169.03,12,,,
23015009,"3831 6Th St S, Arlington VA 22204",Alcova Heights,R-6,False,10942.0,49.9,False,1939.0,511-Single Family Detached,783.0,,710600.0,119700.0,2520.0,6300.0,35,5517.0,12.428571428571429,underdeveloped,estimated_from_improvement_value,342255.41428571433,1103400.0,high,152.83,136.62,169.03,12,,,
23015008,"3901 6Th St S, Arlington VA 22204",Alcova Heights,R-6,True,10942.0,50.0,False,1940.0,511-Single Family Detached,1038.0,,710600.0,158600.0,2520.0,6300.0,35,5262.0,16.476190476190474,underdeveloped,estimated_from_improvement_value,326436.1047619048,1052400.0,high,152.83,136.62,169.03,12,,,
23015006,"3911 6Th St S, Arlington VA 22204",Alcova Heights,R-6,True,7702.4,64.1,True,1940.0,511-Single Family Detached,1419.0,,629700.0,216800.0,2310.72,5776.799999999999,35,4357.799999999999,24.563772330702122,underdeveloped,estimated_from_improvement_value,261262.0590984628,871559.9999999999,high,152.83,136.62,169.03,12,,,
23018031,"3806 6Th St S, Arlington VA 22204",Alcova Heights,R-6,False,5004.0,49.9,False,1940.0,511-Single Family Detached,424.0,,603700.0,64800.0,1501.2,3753.0,35,3329.0,11.297628563815614,underdeveloped,estimated_from_improvement_value,294522.91899813485,665800.0,high,152.83,136.62,169.03,12,,,
23018030,"3810 6Th St S, Arlington VA 22204",Alcova Heights,R-6,False,7275.0,48.5,False,1939.0,511-Single Family Detached,1375.0,,644600.0,210100.0,2182.5,5456.25,35,4081.25,25.20045819014891,underdeveloped,estimated_from_improvement_value,265186.8155784651,816250.0,high,152.83,136.62,169.03,12,,,
23018029,"3814 6Th St S, Arlington VA 22204",Alcova Heights,R-6,False,6937.0,48.4,False,1938.0,511-Single Family Detached,1684.0,,638500.0,257300.0,2081.1,5202.75,35,3518.75,32.36749795781078,underdeveloped,estimated_from_improvement_value,237508.43904665805,703750.0,high,152.83,136.62,169.03,12,,,
23018025,"3830 6Th St S, Arlington VA 22204",Alcova Heights,R-6,False,5585.0,48.7,False,1940.0,511-Single Family Detached,656.0,,614200.0,100200.0,1675.5,4188.75,35,3532.75,15.66099671739779,underdeveloped,estimated_from_improvement_value,284905.58698895853,706550.0,high,152.83,136.62,169.03,12,,,
23018023,"3904 6Th St S, Arlington VA 22204",Alcova Heights,R-6,False,4850.0,48.5,False,1939.0,511-Single Family Detached,845.0,,600900.0,129100.0,1455.0,3637.5,35,2792.5,23.230240549828178,underdeveloped,estimated_from_improvement_value,253720.2164948454,558500.0,high,152.83,136.62,169.03,12,,,
23018005,"3817 7Th St S, Arlington VA 22204",Alcova Heights,R-6,False,8246.0,50.1,False,1940.0,511-Single Family Detached,1708.0,,662100.0,261100.0,2473.7999999999997,6184.499999999999,35,4476.499999999999,27.617430673457843,underdeveloped,estimated_from_improvement_value,263584.7453310696,895299.9999999998,high,152.83,136.62,169.03,12,,,
23018027,"3822 6Th St S, Arlington VA 22204",Alcova Heights,R-6,False,6261.0,48.4,False,1940.0,511-Single Family Detached,1955.0,,626300.0,298800.0,1878.3,4695.75,35,2740.75,41.633391896928075,underdeveloped,estimated_from_improvement_value,201052.53660224672,548150.0,high,152.83,136.62,169.03,12,,,
23018006,"3821 7Th St S, Arlington VA 22204",Alcova Heights,R-6,False,8246.0,50.1,False,1949.0,511-Single Family Detached,1752.0,,662100.0,267800.0,2473.7999999999997,6184.499999999999,35,4432.499999999999,28.32888673296144,underdeveloped,estimated_from_improvement_value,260993.94251758428,886499.9999999998,high,152.83,136.62,169.03,12,,,
23018022,"3908 6Th St S, Arlington VA 22204",Alcova Heights,R-6,False,4500.0,48.6,False,1940.0,511-Single Family Detached,1683.0,,594600.0,257200.0,1350.0,3375.0,35,1692.0,49.86666666666667,underdeveloped,estimated_from_improvement_value,163951.04,342806.72,high,152.83,136.62,169.03,12,,,
23027014,"3616 7Th St S, Arlington VA 22204",Alcova Heights,R-6,False,8147.0,49.1,False,1927.0,511-Single Family Detached,1759.0,,660300.0,268800.0,2444.1,6110.25,35,4351.25,28.787692811259767,underdeveloped,estimated_from_improvement_value,258618.1754019885,870250.0,high,152.83,136.62,169.03,12,,,
23018007,"3825 7Th St S, Arlington VA 22204",Alcova Heights,R-6,False,7975.8,49.5,False,1949.0,511-Single Family Detached,2835.0,,662100.0,433200.0,2392.74,5981.849999999999,35,3146.8499999999995,47.39336492890996,underdeveloped,estimated_from_improvement_value,191569.69194312792,629369.9999999999,high,152.83,136.62,169.03,12,,,
23018034,"3912 6Th St S, Arlington VA 22204",Alcova Heights,R-6,False,4603.9,50.8,False,1940.0,511-Single Family Detached,1894.0,,596400.0,289500.0,1381.1699999999998,3452.9249999999997,35,1558.9249999999997,54.85204572934541,underdeveloped,estimated_from_improvement_value,148094.31959860117,311784.99999999994,high,152.83,136.62,169.03,12,,,
23018021,"3916 6Th St S, Arlington VA 22204",Alcova Heights,R-6,False,5082.6,50.5,False,1957.0,511-Single Family Detached,2358.0,,606300.0,360300.0,1524.78,3811.95,35,1453.9499999999998,61.858104119938616,underdeveloped,estimated_from_improvement_value,127189.8730964467,290789.99999999994,high,152.83,136.62,169.03,12,,,
23018008,"3829 7Th St S, Arlington VA 22204",Alcova Heights,R-6,False,8246.0,50.4,False,1949.0,511-Single Family Detached,1042.0,,662100.0,159200.0,2473.7999999999997,6184.499999999999,35,5142.499999999999,16.84857304551702,underdeveloped,estimated_from_improvement_value,302800.07882609754,1028499.9999999998,high,152.83,136.62,169.03,12,,,
23018010,"3905 7Th St S, Arlington VA 22204",Alcova Heights,R-6,False,8246.0,50.2,False,1940.0,511-Single Family Detached,1113.0,,662100.0,170100.0,2473.7999999999997,6184.499999999999,35,5071.499999999999,17.996604414261462,underdeveloped,estimated_from_improvement_value,298619.4651952462,1014299.9999999998,high,152.83,136.62,169.03,12,,,
23027010,"3712 7Th St S, Arlington VA 22204",Alcova Heights,R-6,False,8147.0,49.1,False,1928.0,511-Single Family Detached,985.0,,660300.0,150500.0,2444.1,6110.25,35,5125.25,16.120453336606523,underdeveloped,estimated_from_improvement_value,304621.155640113,1025050.0,high,152.83,136.62,169.03,12,,,
23018012,"3911 7Th St S, Arlington VA 22204",Alcova Heights,R-6,False,8170.5,50.3,False,1939.0,511-Single Family Detached,1103.0,,662100.0,168600.0,2451.15,6127.875,35,5024.875,17.999714419762153,underdeveloped,estimated_from_improvement_value,298608.1399547152,1004975.0,high,152.83,136.62,169.03,12,,,
23018013,"3915 7Th St S, Arlington VA 22204",Alcova Heights,R-6,False,8246.0,50.0,False,1937.0,511-Single Family Detached,694.0,,662100.0,106000.0,2473.7999999999997,6184.499999999999,35,5490.499999999999,11.221602393079474,underdeveloped,estimated_from_improvement_value,323290.97380548145,1098099.9999999998,high,152.83,136.62,169.03,12,,,
23027002,"3615 8Th St S, Arlington VA 22204",Alcova Heights,R-6,False,8147.0,49.0,False,2013.0,511-Single Family Detached,5842.0,,660300.0,892800.0,2444.1,6110.25,35,268.25,95.6098359314267,near-capacity,estimated_from_improvement_value,15943.539339634222,53650.0,medium,152.83,136.62,169.03,12,,,
23018014,"3919 7Th St S, Arlington VA 22204",Alcova Heights,R-6,False,8523.6,52.2,False,1938.0,511-Single Family Detached,1692.0,,662100.0,258600.0,2520.0,6300.0,35,4608.0,26.857142857142858,underdeveloped,estimated_from_improvement_value,266353.37142857147,921600.0,high,152.83,136.62,169.03,12,,,
23018015,"3923 7Th St S, Arlington VA 22204",Alcova Heights,R-6,False,8246.0,50.1,False,1939.0,511-Single Family Detached,2041.0,,662100.0,312000.0,2473.7999999999997,6184.499999999999,35,4143.499999999999,33.001859487428256,underdeveloped,estimated_from_improvement_value,243977.07858355565,828699.9999999998,high,152.83,136.62,169.03,12,,,
23027004,"3701 8Th St S, Arlington VA 22204",Alcova Heights,R-6,False,8147.0,48.9,False,1937.0,511-Single Family Detached,1793.0,,660300.0,274000.0,2444.1,6110.25,35,4317.25,29.344134855365983,underdeveloped,estimated_from_improvement_value,256597.37265251015,863450.0,high,152.83,136.62,169.03,12,,,
23027012,"3704 7Th St S, Arlington VA 22204",Alcova Heights,R-6,False,8147.0,49.0,False,1925.0,511-Single Family Detached,603.0,,660300.0,92100.0,2444.1,6110.25,35,5507.25,9.86866331164846,underdeveloped,estimated_from_improvement_value,327325.4688842519,1101450.0,high,152.83,136.62,169.03,12,,,
23027005,"3705 8Th St S, Arlington VA 22204",Alcova Heights,R-6,False,8060.3,49.4,False,1939.0,511-Single Family Detached,1133.0,,660300.0,173100.0,2418.09,6045.225,35,4912.225,18.74206501825821,underdeveloped,estimated_from_improvement_value,295100.3795764426,982445.0000000001,high,152.83,136.62,169.03,12,,,
23026030,"706 S Oakland St, Arlington VA 22204",Alcova Heights,R-6,False,7228.0,72.0,True,1956.0,511-Single Family Detached,1235.0,,643700.0,188700.0,2168.4,5421.0,35,4186.0,22.781774580335732,underdeveloped,estimated_from_improvement_value,273379.5443645084,837200.0,high,152.83,136.62,169.03,12,,,
23027007,"3711 8Th St S, Arlington VA 22204",Alcova Heights,R-6,False,8147.0,49.0,False,1939.0,511-Single Family Detached,2493.0,,660300.0,381000.0,2444.1,6110.25,35,3617.25,40.800294586964526,underdeveloped,estimated_from_improvement_value,214992.6101632503,723450.0,high,152.83,136.62,169.03,12,,,
23016013,"3512 6Th St S, Arlington VA 22204",Alcova Heights,R-6,False,12505.0,76.3,True,1939.0,511-Single Family Detached,1199.0,,738700.0,183300.0,2520.0,6300.0,35,5101.0,19.03174603174603,underdeveloped,estimated_from_improvement_value,328961.87063492066,1020200.0,high,152.83,136.62,169.03,12,,,
23016009,"3530 6Th St S, Arlington VA 22204",Alcova Heights,R-6,False,7282.0,44.7,False,1939.0,511-Single Family Detached,3419.0,,644700.0,522600.0,2184.6,5461.5,35,2042.5,62.60184930879795,underdeveloped,estimated_from_improvement_value,132608.2326283988,408500.0,high,152.83,136.62,169.03,12,,,
23016023,"3531 7Th St S, Arlington VA 22204",Alcova Heights,R-6,False,8132.0,48.7,False,1929.0,511-Single Family Detached,1551.0,,660000.0,237100.0,2439.6,6099.0,35,4548.0,25.43039842597147,underdeveloped,estimated_from_improvement_value,270687.6537137236,909600.0,high,152.83,136.62,169.03,12,,,
23015007,"3907 6Th St S, Arlington VA 22204",Alcova Heights,R-6,True,9716.0,44.4,False,1940.0,511-Single Family Detached,2596.0,,688500.0,396700.0,2520.0,6300.0,35,3704.0,41.20634920634921,underdeveloped,estimated_from_improvement_value,222636.8571428572,740800.0,high,152.83,136.62,169.03,12,,,
23018032,"600 S Oakland St, Arlington VA 22204",Alcova Heights,R-6,False,5178.0,48.6,False,1952.0,511-Single Family Detached,901.0,,606800.0,137700.0,1553.3999999999999,3883.4999999999995,35,2982.4999999999995,23.200720999098753,underdeveloped,estimated_from_improvement_value,256309.9137376078,596499.9999999999,high,152.83,136.62,169.03,12,,,
23018001,"3801 7Th St S, Arlington VA 22204",Alcova Heights,R-6,False,8246.0,49.4,False,1936.0,511-Single Family Detached,1570.0,,662100.0,239900.0,2473.7999999999997,6184.499999999999,35,4614.499999999999,25.386045759560194,underdeveloped,estimated_from_improvement_value,271710.4450642736,922899.9999999998,high,152.83,136.62,169.03,12,,,
23027009,"3716 7Th St S, Arlington VA 22204",Alcova Heights,R-6,False,8147.0,49.1,False,1939.0,511-Single Family Detached,2026.0,,660300.0,309600.0,2444.1,6110.25,35,4084.25,33.15739945174093,underdeveloped,estimated_from_improvement_value,242748.93028108508,816850.0,high,152.83,136.62,169.03,12,,,
23026017,"3804 7Th St S, Arlington VA 22204",Alcova Heights,R-6,False,9285.0,92.6,True,1937.0,511-Single Family Detached,2590.0,,680800.0,395900.0,2520.0,6300.0,35,3710.0,41.11111111111111,underdeveloped,estimated_from_improvement_value,220503.5555555556,742000.0,high,152.83,136.62,169.03,12,,,
23027008,"3717 8Th St S, Arlington VA 22204",Alcova Heights,R-6,False,8147.0,48.7,False,1927.0,511-Single Family Detached,1943.0,,660300.0,296900.0,2444.1,6110.25,35,4167.25,31.799026226422818,underdeveloped,estimated_from_improvement_value,247682.0664048116,833450.0,high,152.83,136.62,169.03,12,,,
23027017,"3608 7Th St S, Arlington VA 22204",Alcova Heights,R-6,False,8147.0,49.2,False,1920.0,511-Single Family Detached,1283.0,,660300.0,196100.0,2444.1,6110.25,35,4827.25,20.99750419377276,underdeveloped,estimated_from_improvement_value,286909.4138946852,965450.0,high,152.83,136.62,169.03,12,,,
23027016,"714 S Monroe St, Arlington VA 22204",Alcova Heights,R-6,False,28364.0,85.9,True,,215-Gen Comm - other,6033.0,,1285500.0,922000.0,2520.0,6300.0,35,267.0,95.76190476190476,near-capacity,estimated_from_improvement_value,26700.0,62652.82142857143,medium,152.83,136.62,169.03,12,,,
23027001,"3611 8Th St S, Arlington VA 22204",Alcova Heights,R-6,False,8066.0,48.6,False,,511-Single Family Detached,,,658800.0,0.0,2419.7999999999997,6049.499999999999,35,6049.499999999999,0.0,vacant,not_available,362340.00000000006,1209899.9999999998,high,152.83,136.62,169.03,12,confirmed,Vacant lot confirmed,2026-02-19
23015024,"3615 6Th St S, Arlington VA 22204",Alcova Heights,R-6,True,8836.0,49.0,False,1939.0,511-Single Family Detached,957.0,,672700.0,146300.0,2520.0,6300.0,35,5343.0,15.19047619047619,underdeveloped,estimated_from_improvement_value,313782.51666666666,1068600.0,high,152.83,136.62,169.03,12,,,
23015191,"3732 5Th St S, Arlington VA 22204",Alcova Heights,R-5,True,6000.0,40.4,False,1998.0,511-Single Family Detached,2967.0,,621600.0,453500.0,2040.0000000000002,5100.000000000001,35,2133.000000000001,58.17647058823528,underdeveloped,estimated_from_improvement_value,142986.28235294123,426600.0000000002,high,152.83,136.62,169.03,12,,,
23015190,"3728 5Th St S, Arlington VA 22204",Alcova Heights,R-5,True,6642.0,60.5,True,1998.0,511-Single Family Detached,3493.0,,633200.0,533900.0,2258.28,5645.700000000001,35,2152.7000000000007,61.87009582514125,underdeveloped,estimated_from_improvement_value,132791.2042793631,430540.0000000001,high,152.83,136.62,169.03,12,,,
23015188,"3720 5Th St S, Arlington VA 22204",Alcova Heights,R-5,True,5234.0,56.1,True,1998.0,511-Single Family Detached,2899.0,,607800.0,443100.0,1779.5600000000002,4448.900000000001,35,1549.9000000000005,65.16217491964305,underdeveloped,estimated_from_improvement_value,116459.36546112526,309980.0000000001,high,152.83,136.62,169.03,12,,,
23015187,"3716 5Th St S, Arlington VA 22204",Alcova Heights,R-5,True,6599.0,51.1,True,1998.0,511-Single Family Detached,3147.0,,632400.0,480900.0,2243.6600000000003,5609.150000000001,35,2462.1500000000005,56.104757405310956,underdeveloped,estimated_from_improvement_value,152676.43279284742,492430.0000000001,high,152.83,136.62,169.03,12,,,
23015186,"3712 5Th St S, Arlington VA 22204",Alcova Heights,R-5,True,6523.0,50.1,True,1998.0,511-Single Family Detached,2994.0,,631000.0,457500.0,2217.82,5544.55,35,2550.55,53.99897196345961,underdeveloped,estimated_from_improvement_value,159646.5678008134,510110.00000000006,high,152.83,136.62,169.03,12,,,
23015185,"3708 5Th St S, Arlington VA 22204",Alcova Heights,R-5,True,6743.0,49.1,False,1998.0,511-Single Family Detached,3169.0,,635000.0,484300.0,2292.6200000000003,5731.550000000001,35,2562.550000000001,55.290453716708384,underdeveloped,estimated_from_improvement_value,156148.09039439596,512510.00000000023,high,152.83,136.62,169.03,12,,,
23015189,"3724 5Th St S, Arlington VA 22204",Alcova Heights,R-5,True,5832.0,43.6,False,1998.0,511-Single Family Detached,3073.0,,618600.0,469600.0,1982.88,4957.200000000001,35,1884.2000000000007,61.990639877350105,underdeveloped,estimated_from_improvement_value,129319.24594529174,376840.0000000001,high,152.83,136.62,169.03,12,,,
23026015,"3814 7Th St S, Arlington VA 22204",Alcova Heights,R-6,False,8256.0,49.4,False,1941.0,511-Single Family Detached,545.0,,662200.0,83300.0,2476.7999999999997,6191.999999999999,35,5646.999999999999,8.801679586563308,underdeveloped,estimated_from_improvement_value,332153.4027777778,1129399.9999999998,high,152.83,136.62,169.03,12,,,
23026014,"3818 7Th St S, Arlington VA 22204",Alcova Heights,R-6,False,8256.0,49.3,False,1930.0,511-Single Family Detached,544.0,,662200.0,83200.0,2476.7999999999997,6191.999999999999,35,5647.999999999999,8.785529715762275,underdeveloped,estimated_from_improvement_value,332212.22222222225,1129599.9999999998,high,152.83,136.62,169.03,12,,,
23026013,"3822 7Th St S, Arlington VA 22204",Alcova Heights,R-6,False,8256.0,49.3,False,2006.0,511-Single Family Detached,4600.0,,662200.0,703000.0,2476.7999999999997,6191.999999999999,35,1591.999999999999,74.28940568475453,underdeveloped,estimated_from_improvement_value,93640.55555555552,318399.9999999998,high,152.83,136.62,169.03,12,,,
23026012,"3826 7Th St S, Arlington VA 22204",Alcova Heights,R-6,False,8256.0,49.2,False,1937.0,511-Single Family Detached,754.0,,662200.0,115200.0,2476.7999999999997,6191.999999999999,35,5437.999999999999,12.177002583979329,underdeveloped,estimated_from_improvement_value,319860.13888888893,1087599.9999999998,high,152.83,136.62,169.03,12,,,
23026016,"3810 7Th St S, Arlington VA 22204",Alcova Heights,R-6,False,8256.0,49.6,False,1939.0,511-Single Family Detached,844.0,,662200.0,129000.0,2476.7999999999997,6191.999999999999,35,5347.999999999999,13.630490956072352,underdeveloped,estimated_from_improvement_value,314566.38888888893,1069599.9999999998,high,152.83,136.62,169.03,12,,,
23016015,"612 S Glebe Rd, Arlington VA 22204",Alcova Heights,R-5,False,10510.0,46.4,False,1930.0,511-Single Family Detached,731.0,,632500.0,111700.0,2380.0,5950.0,35,5219.0,12.285714285714286,underdeveloped,estimated_from_improvement_value,305136.0714285715,1043800.0,high,152.83,136.62,169.03,12,,,
23016003,"3507 7Th St S, Arlington VA 22204",Alcova Heights,R-6,False,8246.0,49.3,False,1925.0,511-Single Family Detached,431.0,,662100.0,65800.0,2473.7999999999997,6184.499999999999,35,5753.499999999999,6.9690354919556965,underdeveloped,estimated_from_improvement_value,338776.90880426875,1150699.9999999998,high,152.83,136.62,169.03,12,,,
23029027,"3402 8Th St S, Arlington VA 22204",Alcova Heights,R-5,False,4401.0,44.1,False,2004.0,511-Single Family Detached,4265.0,,592800.0,651800.0,1496.3400000000001,3740.8500000000004,35,-524.1499999999996,114.01152144566073,overdeveloped,estimated_from_improvement_value,,,not_applicable,152.83,136.62,169.03,12,,,
23029014,"808 S Glebe Rd, Arlington VA 22204",Alcova Heights,R-5,False,10942.0,52.3,True,1938.0,511-Single Family Detached,1807.0,,639500.0,276200.0,2380.0,5950.0,35,4143.0,30.369747899159666,underdeveloped,estimated_from_improvement_value,244907.00420168068,828600.0,high,152.83,136.62,169.03,12,,,
23029011,"3414 8Th St S, Arlington VA 22204",Alcova Heights,R-6,False,4226.0,45.0,False,1936.0,511-Single Family Detached,2077.0,,589700.0,317500.0,1267.8,3169.5,35,1092.5,65.5308408266288,underdeveloped,estimated_from_improvement_value,109250.0,233754.32639217543,high,152.83,136.62,169.03,12,,,
23029015,"812 S Glebe Rd, Arlington VA 22204",Alcova Heights,R-5,False,10923.0,52.0,True,1933.0,511-Single Family Detached,738.0,,639200.0,112800.0,2380.0,5950.0,35,5212.0,12.403361344537815,underdeveloped,estimated_from_improvement_value,307954.7428571429,1042400.0,high,152.83,136.62,169.03,12,,,
23030011,"3504 8Th St S, Arlington VA 22204",Alcova Heights,R-6,False,9553.0,52.7,False,1940.0,511-Single Family Detached,1050.0,,685600.0,160400.0,2520.0,6300.0,35,5250.0,16.666666666666664,underdeveloped,estimated_from_improvement_value,314233.3333333334,1050000.0,high,152.83,136.62,169.03,12,,,
23030010,"3508 8Th St S, Arlington VA 22204",Alcova Heights,R-6,False,9494.0,52.8,False,2018.0,511-Single Family Detached,5940.0,,684500.0,907800.0,2520.0,6300.0,35,360.0,94.28571428571428,near-capacity,estimated_from_improvement_value,21512.85714285714,72000.0,medium,152.83,136.62,169.03,12,,,
23030009,"3512 8Th St S, Arlington VA 22204",Alcova Heights,R-6,False,9449.0,53.0,False,1930.0,511-Single Family Detached,1254.0,,683700.0,191600.0,2520.0,6300.0,35,5046.0,19.904761904761905,underdeveloped,estimated_from_improvement_value,301186.1285714286,1009200.0,high,152.83,136.62,169.03,12,,,
23029017,"820 S Glebe Rd, Arlington VA 22204",Alcova Heights,R-5,True,10268.0,48.0,False,1932.0,511-Single Family Detached,565.0,,628700.0,86400.0,2380.0,5950.0,35,5385.0,9.495798319327731,underdeveloped,estimated_from_improvement_value,312949.9537815126,1077000.0,high,152.83,136.62,169.03,12,,,
23030008,"3514 8Th St S, Arlington VA 22204",Alcova Heights,R-6,False,9397.0,52.8,False,1973.0,511-Single Family Detached,1631.0,,682800.0,249300.0,2520.0,6300.0,35,4669.0,25.88888888888889,underdeveloped,estimated_from_improvement_value,278316.8666666667,933800.0,high,152.83,136.62,169.03,12,,,
23016025,"606 S Glebe Rd, Arlington VA 22204",Alcova Heights,R-5,False,4039.0,73.5,False,1982.0,514-Side by side,1070.0,,527700.0,163500.0,1373.26,3433.15,35,2363.15,31.166712785634182,underdeveloped,estimated_from_improvement_value,199778.29114661465,472630.0,high,152.83,136.62,169.03,12,,,
23016018,"3411 7Th St S, Arlington VA 22204",Alcova Heights,R-5,False,6500.0,53.9,True,1961.0,515-Duplex,2742.0,,599100.0,419100.0,2210.0,5525.0,35,2783.0,49.6289592760181,underdeveloped,estimated_from_improvement_value,165975.09773755659,556600.0,high,152.83,136.62,169.03,12,,,
23016019,"3415 7Th St S, Arlington VA 22204",Alcova Heights,R-5,False,7121.0,45.1,False,1961.0,515-Duplex,1369.0,,641800.0,209300.0,2380.0,5950.0,35,4581.0,23.008403361344538,underdeveloped,estimated_from_improvement_value,271772.63697478996,916200.0,high,152.83,136.62,169.03,12,,,
23016001,"3423 7Th St S, Arlington VA 22204",Alcova Heights,R-6,False,5960.5,91.2,False,1935.0,511-Single Family Detached,2051.0,,622300.0,313400.0,1788.1499999999999,4470.375,35,2419.375,45.879819925621455,underdeveloped,estimated_from_improvement_value,185234.43433157174,483875.0,high,152.83,136.62,169.03,12,,,
23029013,"802 S Glebe Rd, Arlington VA 22204",Alcova Heights,R-5,False,12262.0,104.9,True,1915.0,511-Single Family Detached,1298.0,,660900.0,198300.0,2380.0,5950.0,35,4652.0,21.81512605042017,underdeveloped,estimated_from_improvement_value,284198.10756302526,930400.0,high,152.83,136.62,169.03,12,,,
23029026,"3404 8Th St S, Arlington VA 22204",Alcova Heights,R-5,False,4582.0,48.4,False,1939.0,511-Single Family Detached,1097.0,,596100.0,167700.0,1557.88,3894.7000000000003,35,2797.7000000000003,28.166482655917015,underdeveloped,estimated_from_improvement_value,235509.7782884433,559540.0,high,152.83,136.62,169.03,12,,,
23029012,"3410 8Th St S, Arlington VA 22204",Alcova Heights,R-6,False,19809.2,106.8,True,1936.0,511-Single Family Detached,2178.0,,886100.0,332900.0,2520.0,6300.0,35,4122.0,34.57142857142857,underdeveloped,estimated_from_improvement_value,318869.4142857143,824400.0,high,152.83,136.62,169.03,12,confirmed,Large single-family residential lot confirmed for inclusion; lot area outlier flag is not a data quality issue,2026-02-19
23029010,"3418 8Th St S, Arlington VA 22204",Alcova Heights,R-6,False,5735.0,64.5,False,1936.0,511-Single Family Detached,2643.0,,616900.0,403900.0,1720.5,4301.25,35,1658.25,61.44725370531822,underdeveloped,estimated_from_improvement_value,130807.54054054055,331650.0,high,152.83,136.62,169.03,12,,,
23030012,"3500 8Th St S, Arlington VA 22204",Alcova Heights,R-6,False,7300.0,40.2,False,1940.0,511-Single Family Detached,692.0,,645000.0,105800.0,2190.0,5475.0,35,4783.0,12.639269406392694,underdeveloped,estimated_from_improvement_value,309912.19178082194,956600.0,high,152.83,136.62,169.03,12,,,
23029016,"816 S Glebe Rd, Arlington VA 22204",Alcova Heights,R-5,True,10901.0,51.2,True,1937.0,511-Single Family Detached,1462.0,,638800.0,223500.0,2380.0,5950.0,35,4488.0,24.571428571428573,underdeveloped,estimated_from_improvement_value,265010.7428571429,897600.0,high,152.83,136.62,169.03,12,,,
